,xLoc,yLoc,xVel,yVel,xVelAdj,yVelAdj,xAccel,yAccel,nextXSuccess,nextYSuccess,landingTypeSuccess,nextXFail,nextYFail,landingTypeFail,nextXVelSuccess,nextYVelSuccess,nextXVelFail,nextYVelFail,currentStateValueMap,landingTypeCurrent,successValueMap,failValueMap,QValue,timesVisited,learningRate
4264,35,2,5,-5,5,-4,0,1,35,2,#,35,2,#,0,0,0,0,957,.,907,907,-0.0382868257011785,0.0,1.0
4265,35,2,5,-5,5,-4,1,1,35,2,#,35,2,#,0,0,0,0,957,.,907,907,-0.0710894479114457,0.0,1.0
4266,35,2,5,-4,4,-5,-1,-1,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0830167604079852,0.0,1.0
4267,35,2,5,-4,4,-4,-1,0,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0929574928029385,0.0,1.0
4268,35,2,5,-4,4,-3,-1,1,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0686627875671731,0.0,1.0
4269,35,2,5,-4,5,-5,0,-1,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0668804037350342,0.0,1.0
4270,35,2,5,-4,5,-5,1,-1,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0666601851935676,0.0,1.0
4271,35,2,5,-4,5,-4,0,0,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0694862543939532,0.0,1.0
4272,35,2,5,-4,5,-4,1,0,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0792273304118317,0.0,1.0
4273,35,2,5,-4,5,-3,0,1,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0477571890333921,0.0,1.0
4274,35,2,5,-4,5,-3,1,1,35,2,#,35,2,#,0,0,0,0,958,.,907,907,-0.0372630503511306,0.0,1.0
4275,35,2,5,-3,4,-4,-1,-1,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.073920652911688,0.0,1.0
4276,35,2,5,-3,4,-3,-1,0,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.095133344092309,0.0,1.0
4277,35,2,5,-3,4,-2,-1,1,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.091181911574853,0.0,1.0
4278,35,2,5,-3,5,-4,0,-1,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.0425925604213546,0.0,1.0
4279,35,2,5,-3,5,-4,1,-1,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.0264020221718643,0.0,1.0
4280,35,2,5,-3,5,-3,0,0,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.0677350889898798,0.0,1.0
4281,35,2,5,-3,5,-3,1,0,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.0135576414634888,0.0,1.0
4282,35,2,5,-3,5,-2,0,1,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.0833468449496365,0.0,1.0
4283,35,2,5,-3,5,-2,1,1,35,2,#,35,2,#,0,0,0,0,959,.,907,907,-0.0314715542714333,0.0,1.0
4284,35,2,5,-2,4,-3,-1,-1,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0329777739702764,0.0,1.0
4285,35,2,5,-2,4,-2,-1,0,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0922537100600104,0.0,1.0
4286,35,2,5,-2,4,-1,-1,1,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0758525008438821,0.0,1.0
4287,35,2,5,-2,5,-3,0,-1,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0222453484785492,0.0,1.0
4288,35,2,5,-2,5,-3,1,-1,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0401246350066835,0.0,1.0
4289,35,2,5,-2,5,-2,0,0,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0974898156509481,0.0,1.0
4290,35,2,5,-2,5,-2,1,0,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0225224841323308,0.0,1.0
4291,35,2,5,-2,5,-1,0,1,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0493350909708711,0.0,1.0
4292,35,2,5,-2,5,-1,1,1,35,2,#,35,2,#,0,0,0,0,960,.,907,907,-0.0008516607954847,0.0,1.0
4293,35,2,5,-1,4,-2,-1,-1,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.0409461495100837,0.0,1.0
4294,35,2,5,-1,4,-1,-1,0,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.0908134861388853,0.0,1.0
4295,35,2,5,-1,4,0,-1,1,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.092265494694164,0.0,1.0
4296,35,2,5,-1,5,-2,0,-1,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.053472594218613,0.0,1.0
4297,35,2,5,-1,5,-2,1,-1,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.0754254451858795,0.0,1.0
4298,35,2,5,-1,5,-1,0,0,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.0549573674705716,0.0,1.0
4299,35,2,5,-1,5,-1,1,0,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.07949743530358,0.0,1.0
4300,35,2,5,-1,5,0,0,1,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.0577768663260443,0.0,1.0
4301,35,2,5,-1,5,0,1,1,35,2,#,35,2,#,0,0,0,0,961,.,907,907,-0.0298088958353482,0.0,1.0
4302,35,2,5,0,4,-1,-1,-1,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0103448147203078,0.0,1.0
4303,35,2,5,0,4,0,-1,0,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0506409646504604,0.0,1.0
4304,35,2,5,0,4,1,-1,1,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0945160068123566,0.0,1.0
4305,35,2,5,0,5,-1,0,-1,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0124881951891882,0.0,1.0
4306,35,2,5,0,5,-1,1,-1,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0665996633507179,0.0,1.0
4307,35,2,5,0,5,0,0,0,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0104587455494793,0.0,1.0
4308,35,2,5,0,5,0,1,0,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0477165985245648,0.0,1.0
4309,35,2,5,0,5,1,0,1,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0207730186652251,0.0,1.0
4310,35,2,5,0,5,1,1,1,35,2,#,35,2,#,0,0,0,0,962,.,907,907,-0.0139727002918539,0.0,1.0
4311,35,2,5,1,4,0,-1,-1,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0635762007746619,0.0,1.0
4312,35,2,5,1,4,1,-1,0,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0844459086765598,0.0,1.0
4313,35,2,5,1,4,2,-1,1,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0695770087598622,0.0,1.0
4314,35,2,5,1,5,0,0,-1,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0179365953653835,0.0,1.0
4315,35,2,5,1,5,0,1,-1,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0616044151117856,0.0,1.0
4316,35,2,5,1,5,1,0,0,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0223009900703384,0.0,1.0
4317,35,2,5,1,5,1,1,0,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0921214662028794,0.0,1.0
4318,35,2,5,1,5,2,0,1,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0356260954278852,0.0,1.0
4319,35,2,5,1,5,2,1,1,35,2,#,35,2,#,0,0,0,0,963,.,907,907,-0.0340619675916397,0.0,1.0
4320,35,2,5,2,4,1,-1,-1,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.039733831739516,0.0,1.0
4321,35,2,5,2,4,2,-1,0,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.0015704012871274,0.0,1.0
4322,35,2,5,2,4,3,-1,1,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.0295410282410964,0.0,1.0
4323,35,2,5,2,5,1,0,-1,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.0156098781347141,0.0,1.0
4324,35,2,5,2,5,1,1,-1,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.0578011401605303,0.0,1.0
4325,35,2,5,2,5,2,0,0,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.0877944806583617,0.0,1.0
4326,35,2,5,2,5,2,1,0,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.003029972435876,0.0,1.0
4327,35,2,5,2,5,3,0,1,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.082650105258001,0.0,1.0
4328,35,2,5,2,5,3,1,1,35,2,#,35,2,#,0,0,0,0,964,.,907,907,-0.0378654746193008,0.0,1.0
4329,35,2,5,3,4,2,-1,-1,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0334169741656948,0.0,1.0
4330,35,2,5,3,4,3,-1,0,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0189834699238832,0.0,1.0
4331,35,2,5,3,4,4,-1,1,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0111487735975769,0.0,1.0
4332,35,2,5,3,5,2,0,-1,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0946864575296414,0.0,1.0
4333,35,2,5,3,5,2,1,-1,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0782135776844171,0.0,1.0
4334,35,2,5,3,5,3,0,0,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0186937667941475,0.0,1.0
4335,35,2,5,3,5,3,1,0,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0609651439908356,0.0,1.0
4336,35,2,5,3,5,4,0,1,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0045272508465541,0.0,1.0
4337,35,2,5,3,5,4,1,1,35,2,#,35,2,#,0,0,0,0,965,.,907,907,-0.0718044305900836,0.0,1.0
4338,35,2,5,4,4,3,-1,-1,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0747882276306058,0.0,1.0
4339,35,2,5,4,4,4,-1,0,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0333190958294501,0.0,1.0
4340,35,2,5,4,4,5,-1,1,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0530247073213489,0.0,1.0
4341,35,2,5,4,5,3,0,-1,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0639159839842836,0.0,1.0
4342,35,2,5,4,5,3,1,-1,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0304118395744305,0.0,1.0
4343,35,2,5,4,5,4,0,0,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0976183053363954,0.0,1.0
4344,35,2,5,4,5,4,1,0,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0418745397883638,0.0,1.0
4345,35,2,5,4,5,5,0,1,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0676184404552711,0.0,1.0
4346,35,2,5,4,5,5,1,1,35,2,#,35,2,#,0,0,0,0,966,.,907,907,-0.0771010146789387,0.0,1.0
4347,35,2,5,5,4,4,-1,-1,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0945025181245541,0.0,1.0
4348,35,2,5,5,4,5,-1,0,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.090952097793702,0.0,1.0
4349,35,2,5,5,4,5,-1,1,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0450409400885108,0.0,1.0
4350,35,2,5,5,5,4,0,-1,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0407906161331449,0.0,1.0
4351,35,2,5,5,5,4,1,-1,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0429335052502726,0.0,1.0
4352,35,2,5,5,5,5,0,0,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0484247581156532,0.0,1.0
4353,35,2,5,5,5,5,0,1,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0695489933620224,0.0,1.0
4354,35,2,5,5,5,5,1,0,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0914508556129675,0.0,1.0
4355,35,2,5,5,5,5,1,1,35,2,#,35,2,#,0,0,0,0,967,.,907,907,-0.0319579675993042,0.0,1.0
4356,32,3,-5,-5,-5,-5,-1,-1,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.933055854423512,2.0,0.5
4357,32,3,-5,-5,-5,-5,-1,0,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-0.0847191373265466,0.0,1.0
4358,32,3,-5,-5,-5,-5,0,-1,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.957592250964656,5.0,0.2
4359,32,3,-5,-5,-5,-5,0,0,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.950836278254349,2.0,0.5
4360,32,3,-5,-5,-5,-4,-1,1,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.9490429342879065,2.0,0.5
4361,32,3,-5,-5,-5,-4,0,1,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.9507885324302463,1.0,1.0
4362,32,3,-5,-5,-4,-5,1,-1,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.954566657137383,2.0,0.5
4363,32,3,-5,-5,-4,-5,1,0,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.95432117713924,1.0,1.0
4364,32,3,-5,-5,-4,-4,1,1,32,3,#,32,3,#,0,0,0,0,968,.,1028,1028,-2.9564413895538157,3.0,0.3333333333333333
4365,32,3,-5,-4,-5,-5,-1,-1,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.9449261362002392,2.0,0.5
4366,32,3,-5,-4,-5,-5,0,-1,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.9479255819549706,3.0,0.3333333333333333
4367,32,3,-5,-4,-5,-4,-1,0,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.8884995831121136,1.0,1.0
4368,32,3,-5,-4,-5,-4,0,0,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.959741654802361,2.0,0.5
4369,32,3,-5,-4,-5,-3,-1,1,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.793472719362898,5.0,0.2
4370,32,3,-5,-4,-5,-3,0,1,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.9405675563262816,5.0,0.2
4371,32,3,-5,-4,-4,-5,1,-1,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.765340023704873,5.0,0.2
4372,32,3,-5,-4,-4,-4,1,0,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.889476491639467,5.0,0.2
4373,32,3,-5,-4,-4,-3,1,1,32,3,#,32,3,#,0,0,0,0,969,.,1028,1028,-2.959440795203061,1.0,1.0
4374,32,3,-5,-3,-5,-4,-1,-1,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.9270816425706894,5.0,0.2
4375,32,3,-5,-3,-5,-4,0,-1,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.9450916139938177,5.0,0.2
4376,32,3,-5,-3,-5,-3,-1,0,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.9622105885696213,1.0,1.0
4377,32,3,-5,-3,-5,-3,0,0,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.949628466429368,2.0,0.5
4378,32,3,-5,-3,-5,-2,-1,1,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.957964195404351,1.0,1.0
4379,32,3,-5,-3,-5,-2,0,1,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.947715229059196,3.0,0.3333333333333333
4380,32,3,-5,-3,-4,-4,1,-1,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.928632895569528,4.0,0.25
4381,32,3,-5,-3,-4,-3,1,0,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.954366977291504,2.0,0.5
4382,32,3,-5,-3,-4,-2,1,1,32,3,#,32,3,#,0,0,0,0,970,.,1028,1028,-2.827555718901944,1.0,1.0
4383,32,3,-5,-2,-5,-3,-1,-1,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.9460935589591437,2.0,0.5
4384,32,3,-5,-2,-5,-3,0,-1,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.9567062995928586,2.0,0.5
4385,32,3,-5,-2,-5,-2,-1,0,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.934463941509194,2.0,0.5
4386,32,3,-5,-2,-5,-2,0,0,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.960492135829462,2.0,0.5
4387,32,3,-5,-2,-5,-1,-1,1,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.948447209546205,2.0,0.5
4388,32,3,-5,-2,-5,-1,0,1,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.910350711891048,2.0,0.5
4389,32,3,-5,-2,-4,-3,1,-1,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.948800163989374,3.0,0.3333333333333333
4390,32,3,-5,-2,-4,-2,1,0,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-2.844028123879609,4.0,0.25
4391,32,3,-5,-2,-4,-1,1,1,32,3,#,32,3,#,0,0,0,0,971,.,1028,1028,-0.0430270657665597,0.0,1.0
4392,32,3,-5,-1,-5,-2,-1,-1,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.953082073188212,3.0,0.3333333333333333
4393,32,3,-5,-1,-5,-2,0,-1,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.961793370735964,1.0,1.0
4394,32,3,-5,-1,-5,-1,-1,0,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.9600520757648936,1.0,1.0
4395,32,3,-5,-1,-5,-1,0,0,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.958276713557657,3.0,0.3333333333333333
4396,32,3,-5,-1,-5,0,-1,1,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.945882004082065,4.0,0.25
4397,32,3,-5,-1,-5,0,0,1,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.940279066230771,5.0,0.2
4398,32,3,-5,-1,-4,-2,1,-1,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.9479254672992274,3.0,0.3333333333333333
4399,32,3,-5,-1,-4,-1,1,0,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.9467423256264107,3.0,0.3333333333333333
4400,32,3,-5,-1,-4,0,1,1,32,3,#,32,3,#,0,0,0,0,972,.,1028,1028,-2.92578457004642,3.0,0.3333333333333333
4401,32,3,-5,0,-5,-1,-1,-1,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.9268991823660477,3.0,0.3333333333333333
4402,32,3,-5,0,-5,-1,0,-1,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.832239608887316,2.0,0.5
4403,32,3,-5,0,-5,0,-1,0,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.9512854304590936,1.0,1.0
4404,32,3,-5,0,-5,0,0,0,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.937877346418448,1.0,1.0
4405,32,3,-5,0,-5,1,-1,1,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.9609435175769367,1.0,1.0
4406,32,3,-5,0,-5,1,0,1,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.957115222273692,1.0,1.0
4407,32,3,-5,0,-4,-1,1,-1,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.947392848962053,4.0,0.25
4408,32,3,-5,0,-4,0,1,0,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.9597218921165034,1.0,1.0
4409,32,3,-5,0,-4,1,1,1,32,3,#,32,3,#,0,0,0,0,973,.,1028,1028,-2.9618664552385585,2.0,0.5
4410,32,3,-5,1,-5,0,-1,-1,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.949553457302444,2.0,0.5
4411,32,3,-5,1,-5,0,0,-1,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.946215457847806,2.0,0.5
4412,32,3,-5,1,-5,1,-1,0,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.9571269793304857,3.0,0.3333333333333333
4413,32,3,-5,1,-5,1,0,0,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.954093764379685,1.0,1.0
4414,32,3,-5,1,-5,2,-1,1,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.94665524038362,9.0,0.1111111111111111
4415,32,3,-5,1,-5,2,0,1,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.9329369451541982,4.0,0.25
4416,32,3,-5,1,-4,0,1,-1,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.9231361984286868,3.0,0.3333333333333333
4417,32,3,-5,1,-4,1,1,0,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.939861220845071,2.0,0.5
4418,32,3,-5,1,-4,2,1,1,32,3,#,32,3,#,0,0,0,0,974,.,1028,1028,-2.907802869742331,1.0,1.0
4419,32,3,-5,2,-5,1,-1,-1,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.9425771216772003,3.0,0.3333333333333333
4420,32,3,-5,2,-5,1,0,-1,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.9363556048907253,2.0,0.5
4421,32,3,-5,2,-5,2,-1,0,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.9580104851820788,5.0,0.2
4422,32,3,-5,2,-5,2,0,0,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.950162417365545,4.0,0.25
4423,32,3,-5,2,-5,3,-1,1,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.9603765858381266,1.0,1.0
4424,32,3,-5,2,-5,3,0,1,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.772548718202057,2.0,0.5
4425,32,3,-5,2,-4,1,1,-1,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.818768317771556,1.0,1.0
4426,32,3,-5,2,-4,2,1,0,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.949652207222705,2.0,0.5
4427,32,3,-5,2,-4,3,1,1,32,3,#,32,3,#,0,0,0,0,975,.,1028,1028,-2.9257958666037847,4.0,0.25
4428,32,3,-5,3,-5,2,-1,-1,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-0.0811940890831274,0.0,1.0
4429,32,3,-5,3,-5,2,0,-1,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.959399780440916,3.0,0.3333333333333333
4430,32,3,-5,3,-5,3,-1,0,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.954258668394461,2.0,0.5
4431,32,3,-5,3,-5,3,0,0,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.9553309512392456,5.0,0.2
4432,32,3,-5,3,-5,4,-1,1,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.959779094818001,2.0,0.5
4433,32,3,-5,3,-5,4,0,1,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.84855305301932,6.0,0.1666666666666666
4434,32,3,-5,3,-4,2,1,-1,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.54446807271902,1.0,1.0
4435,32,3,-5,3,-4,3,1,0,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.885526105844205,5.0,0.2
4436,32,3,-5,3,-4,4,1,1,32,3,#,32,3,#,0,0,0,0,976,.,1028,1028,-2.9524662504283645,4.0,0.25
4437,32,3,-5,4,-5,3,-1,-1,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.9538535081714694,3.0,0.3333333333333333
4438,32,3,-5,4,-5,3,0,-1,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.915094857356107,7.0,0.1428571428571428
4439,32,3,-5,4,-5,4,-1,0,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.959357136144814,3.0,0.3333333333333333
4440,32,3,-5,4,-5,4,0,0,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.948880214224169,6.0,0.1666666666666666
4441,32,3,-5,4,-5,5,-1,1,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.9607736133300078,2.0,0.5
4442,32,3,-5,4,-5,5,0,1,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.952188451548077,3.0,0.3333333333333333
4443,32,3,-5,4,-4,3,1,-1,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.9611811629232445,2.0,0.5
4444,32,3,-5,4,-4,4,1,0,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.954124486520991,1.0,1.0
4445,32,3,-5,4,-4,5,1,1,32,3,#,32,3,#,0,0,0,0,977,.,1028,1028,-2.931919988428604,1.0,1.0
4446,32,3,-5,5,-5,4,-1,-1,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.4895996803088307,2.0,0.5
4447,32,3,-5,5,-5,4,0,-1,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.948592913378388,1.0,1.0
4448,32,3,-5,5,-5,5,-1,0,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.908030666314429,3.0,0.3333333333333333
4449,32,3,-5,5,-5,5,-1,1,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.92528742202956,4.0,0.25
4450,32,3,-5,5,-5,5,0,0,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.94969989577803,1.0,1.0
4451,32,3,-5,5,-5,5,0,1,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.9499801134335284,1.0,1.0
4452,32,3,-5,5,-4,4,1,-1,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.954650930266178,4.0,0.25
4453,32,3,-5,5,-4,5,1,0,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.941718493683691,5.0,0.2
4454,32,3,-5,5,-4,5,1,1,32,3,#,32,3,#,0,0,0,0,978,.,1028,1028,-2.9561278241612765,2.0,0.5
4455,32,3,-4,-5,-5,-5,-1,-1,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-2.945275123893418,4.0,0.25
4456,32,3,-4,-5,-5,-5,-1,0,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-2.7564721686549376,4.0,0.25
4457,32,3,-4,-5,-5,-4,-1,1,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-2.7450694434726017,4.0,0.25
4458,32,3,-4,-5,-4,-5,0,-1,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-2.957325373130479,4.0,0.25
4459,32,3,-4,-5,-4,-5,0,0,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-2.944941342395034,4.0,0.25
4460,32,3,-4,-5,-4,-4,0,1,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-0.0193268142303756,0.0,1.0
4461,32,3,-4,-5,-3,-5,1,-1,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-2.952500760299384,4.0,0.25
4462,32,3,-4,-5,-3,-5,1,0,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-2.956224340794773,4.0,0.25
4463,32,3,-4,-5,-3,-4,1,1,32,3,#,32,3,#,0,0,0,0,979,.,1028,1028,-0.0497029797587522,0.0,1.0
